items,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,Image_ins1.started,Key_ins1.started,Key_ins1.keys,Key_ins1.rt,Key_ins1.duration,Image_ins2.started,Key_ins2.started,Key_ins2.keys,Key_ins2.rt,Key_ins2.duration,Image_ins3.started,Key_ins3.started,Key_ins3.keys,Key_ins3.rt,Key_ins3.duration,Image_ins4.started,Key_ins4.started,Key_ins4.keys,Key_ins4.rt,Key_ins4.duration,Image_ins5.started,Key_ins5.started,Key_ins5.keys,Key_ins5.rt,Key_ins5.duration,Fixcross_Practice.started,Text_Catpracticeregis.started,Mic_catpractice.started,Mic_catpractice.clip,Image_ins6.started,Key_ins6.started,Key_ins6.keys,Key_ins6.rt,Key_ins6.duration,Image_ins7.started,Key_ins7.started,Key_ins7.keys,Key_ins7.rt,Key_ins7.duration,Fixcross_test.started,Fixcross_test.stopped,Text_cattextregis.started,Mic_cattestresgis.started,Mic_cattestresgis.clip,Image_ins8.started,Image_ins9.started,Key_ins9.started,Key_ins9.keys,Key_ins9.rt,Key_ins9.duration,Image_ins10.started,Key_ins10.started,Key_ins10.keys,Key_ins10.rt,Key_ins10.duration,participant,session,date,expName,psychopyVersion,frameRate,
,,,,,428.39478245796636,428.39478245796636,space,27.734880625037476,0.04170862497994676,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
,,,,,,,,,,456.19660458300496,456.19660458300496,space,7.613494583056308,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
,,,,,,,,,,,,,,,463.8455863330164,463.8455863330164,space,9.6375560000306,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
,,,,,,,,,,,,,,,,,,,,473.5152507919702,473.5152507919702,space,11.593615998979658,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
,,,,,,,,,,,,,,,,,,,,,,,,,485.1305721249664,485.1305721249664,space,5.652195875067264,None,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,490.82332666701404,491.4147672500112,0.016327165998518467,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_catpractice_recorded/recording_Mic_catpractice_2024-04-09_15h07.49.675.wav,611.4869242080022,611.4869242080022,space,1.5293780410429463,None,,,,,,,,,,,,,,,,,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
LIQUIDS,0,0,0,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613.1694442919688,613.1694442919688,space,10.275656458048616,None,623.4611740419641,623.996992875007,623.996992875007,0.0037952090497128665,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h10.02.339.wav,744.177591832995,753.9796457500197,753.9796457500197,space,1.8502086250227876,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
BODY PARTS,0,1,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,755.8895257919794,755.8895257919794,space,3.5463443740736693,None,759.4624677919783,760.0005712499842,760.0005712499842,0.010393499978818,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h12.18.339.wav,880.1884863749729,889.9922472920152,889.9922472920152,space,1.8483653330476955,0.08471554197603837,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
HOLIDAYS,0,2,2,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,891.9765102500096,891.9765102500096,space,1.333045541017782,None,893.3299956250121,893.8671471250127,893.8671471250127,0.003635625005699694,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h14.32.203.wav,1014.0094086250174,1023.8444093330181,1023.8444093330181,space,1.5491743750171736,0.054156415979377925,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
HOME APPLIANCES,0,3,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1025.5050955829793,1025.5050955829793,space,2.425456124066841,None,1027.948484166991,1028.4890354169765,1028.4890354169765,0.008510083018336445,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h16.46.818.wav,1148.6473165419884,1158.4762624999858,1158.4762624999858,space,1.4052185409818776,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
ANIMALS,0,4,4,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1159.9822681249934,1159.9822681249934,space,8.632939666043967,None,1168.6327208749717,1169.169064457994,1169.169064457994,0.002019084000494331,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h19.07.501.wav,1289.3288799999864,1299.1431206249981,1299.1431206249981,space,1.347265666059684,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
FRUITS,0,5,5,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1300.585745749995,1300.585745749995,space,5.876818874035962,None,1306.4840528749628,1307.0201375000179,1307.0201375000179,0.002582333981990814,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h21.25.334.wav,1427.1462624580017,1436.9958455829765,1436.9958455829765,space,1.1557710830238648,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
TOOLS,0,6,6,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1438.2402184999664,1438.2402184999664,space,1.70496462500887,None,1439.968364499975,1440.4994370000204,1440.4994370000204,0.00164433300960809,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h23.38.816.wav,1560.6259370829794,1570.4753587499727,1570.4753587499727,space,1.461726457986515,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
MUSICAL INSTRUMENTS,0,7,7,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1572.0300088329823,1572.0300088329823,space,1.0078504160628654,None,1573.0698995419662,1573.6088783749728,1573.6088783749728,0.00192529201740399,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h25.51.931.wav,1693.7717624999932,1703.5909374579787,1703.5909374579787,space,1.6802922500646673,0.08519337500911206,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
OCCUPATIONS,0,8,8,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1705.4076369999675,1705.4076369999675,space,0.7798811250249855,None,1706.2035514169838,1706.743151291972,1706.743151291972,0.00564458395820111,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h28.05.066.wav,1826.9061345420196,1836.7097215419635,1836.7097215419635,space,1.66258695803117,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
VEGETABLES,0,9,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1838.4123600829626,1838.4123600829626,space,1.674976916052401,None,1840.1057611249853,1840.6441901249927,1840.6441901249927,0.00732870795764029,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h30.18.962.wav,1960.8289412080194,1970.6352898330078,1970.6352898330078,space,0.7982235420495272,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
MEANS OF TRANSPORT,0,10,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1971.5006058330182,1971.5006058330182,space,1.0159860830171965,None,1972.5396748330095,1973.0756461669807,1973.0756461669807,0.0026420840295031667,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h32.31.394.wav,2093.2242383330013,2103.064184417017,2103.064184417017,space,0.9470657500205562,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
MEDICAL CONDITIONS,0,11,11,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2104.0641084579984,2104.0641084579984,space,0.9046552919899113,None,2104.990674917004,2105.5316964170197,2105.5316964170197,0.007316375034861267,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h34.43.843.wav,2225.674593042,2235.502213916974,2235.502213916974,space,1.1541438330314122,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
HOBBIES,0,12,12,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2236.7196289579733,2236.7196289579733,space,0.6181959160603583,None,2237.3581695829635,2237.894325957983,2237.894325957983,0.00191837502643466,/Users/xwx/Desktop/Semantic_fluency_FULL_D/data/920371_PRE_PILOT_2024-04-09_15h04.36.218_Mic_cattestresgis_recorded/recording_Mic_cattestresgis_2024-04-09_15h36.56.234.wav,2358.0528417919995,2367.8788681669976,2367.8788681669976,space,1.0125395830255002,None,,,,,,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2368.9928551249905,2368.9928551249905,space,2.4256678330129944,None,920371,001,2024-04-09_15h04.36.218,PRE_PILOT,2023.1.3,60.19035211365542,
