Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,6.1293,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,space,2.0942,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,space,0.4402,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,y,1.8738,,,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,space,1.575,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,space,10.8807,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,space,12.4295,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,space,12.6418,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,space,4.1755,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,recording_Mic_catpractice_ExperimentHandler_undefined,,,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,space,1.6179,,,,,,,,,,,,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,3.6258,recording_Mic_cattestresgis_trials_0,space,0.7685,0,0,0,3,1,MUSICAL INSTRUMENTS,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.1395,recording_Mic_cattestresgis_trials_1,space,0.6736,0,1,1,4,1,BODY PARTS,,
,,656e3caa43f1f7f0615252ff,65e9ddd75852f696b39c49ba,2024-03-07_07h31.52.562,semantic_fluency_fullA,2023.1.2,MacIntel,120.4819277,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.03,recording_Mic_cattestresgis_trials_2,space,0.1301,0,2,2,7,1,VEGETABLES,,
