Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,6.7234,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,space,2.1909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,space,2.4121,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,y,11.8548,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,space,3.5858,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,space,7.6645,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,space,9.1252,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,space,9.6825,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,space,4.0547,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,recording_Mic_catpractice_ExperimentHandler_undefined,,,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,space,2.3733,,,,,,,,,,,,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,space,30.1436,recording_Mic_cattestresgis_trials_0,space,27.6564,0,0,0,9,1,HOLIDAYS,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,space,2.747,recording_Mic_cattestresgis_trials_1,space,6.7565,0,1,1,3,1,MUSICAL INSTRUMENTS,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,space,2.1785,recording_Mic_cattestresgis_trials_2,space,21.3951,0,2,2,0,1,HOME APPLIANCES,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,space,1.9974,recording_Mic_cattestresgis_trials_3,space,15.7428,0,3,3,12,1,ANIMALS,,
,,601f6a2231a2904b79df1671,65f43e306fdffa0a3c14883d,2024-03-15_07h26.21.827,semantic_fluency_fullA,2023.1.2,Win32,17.98561151,65f3cdd1f921363ba0fc2803,,,,,,,,,,,,,,,,,,,,space,1.3209,recording_Mic_cattestresgis_trials_4,space,6.4978,0,4,4,8,1,OCCUPATIONS,,
