Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,6.4767,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,space,1.5348,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,space,1.3617,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,y,2.8519,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,space,1.1075,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,space,22.4653,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,space,2.1497,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,space,8.2909,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,space,3.4462,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,recording_Mic_catpractice_ExperimentHandler_undefined,,,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,space,1.7237,,,,,,,,,,,,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,3.6565,recording_Mic_cattestresgis_trials_0,space,2.1923,0,0,0,4,1,BODY PARTS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,6.3944,recording_Mic_cattestresgis_trials_1,space,27.3252,0,1,1,3,1,MUSICAL INSTRUMENTS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.3703,recording_Mic_cattestresgis_trials_2,space,2.6233,0,2,2,0,1,HOME APPLIANCES,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,3.1051,recording_Mic_cattestresgis_trials_3,space,8.2292,0,3,3,7,1,VEGETABLES,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.363,recording_Mic_cattestresgis_trials_4,space,0.514,0,4,4,10,1,TOOLS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.7056,recording_Mic_cattestresgis_trials_5,space,5.9146,0,5,5,11,1,MEDICAL CONDITIONS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.3904,recording_Mic_cattestresgis_trials_6,space,0.3621,0,6,6,9,1,HOLIDAYS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,0.5192,recording_Mic_cattestresgis_trials_7,space,0.4788,0,7,7,5,1,MEANS OF TRANSPORT,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,0.5509,recording_Mic_cattestresgis_trials_8,space,0.6649,0,8,8,2,1,LIQUIDS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.4864,recording_Mic_cattestresgis_trials_9,space,0.406,0,9,9,6,1,FRUITS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,0.75,recording_Mic_cattestresgis_trials_10,space,681.8222,0,10,10,8,1,OCCUPATIONS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.7385,recording_Mic_cattestresgis_trials_11,space,3.404,0,11,11,12,1,ANIMALS,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,2.9209,recording_Mic_cattestresgis_trials_12,space,0.5356,0,12,12,1,1,HOBBIES,,
,,65e1f75ab3efd22e847cfbf0,65eb7a01ff885af50b68e41d,2024-03-08_14h50.42.146,semantic_fluency_fullA,2023.1.2,Win32,58.82352941,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,space,1.229
