Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,4.5306,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,space,1.6354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,space,0.5136,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,y,2.3782,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,space,3.3971,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,space,12.6826,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,space,10.4377,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,space,11.1812,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,space,4.5712,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,recording_Mic_catpractice_ExperimentHandler_undefined,,,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,space,3.781099999,,,,,,,,,,,,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,5.9709,recording_Mic_cattestresgis_trials_0,space,5.9191,0,0,0,12,1,ANIMALS,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,1.7572,recording_Mic_cattestresgis_trials_1,space,1.0671,0,1,1,10,1,TOOLS,,
,,65e358d9c5e3ee026268b2a7,65ecced813834a3f64cde5f1,2024-03-09_14h05.38.987,semantic_fluency_fullA,2023.1.2,Win32,60.04202942,65e8d9806239ec5c4fc618b1,,,,,,,,,,,,,,,,,,,,space,0.658599999,recording_Mic_cattestresgis_trials_2,space,1.3388,0,2,2,3,1,MUSICAL INSTRUMENTS,,
