SID,entry,timepoint
60a48adfe091e410f4eaba34,construction,0.2
60a48adfe091e410f4eaba34,manager,8.9
60a48adfe091e410f4eaba34,retail sales,11.9
60a48adfe091e410f4eaba34,tech,15.3
60a48adfe091e410f4eaba34,engineering,15.9
60a48adfe091e410f4eaba34,physical therapist,17.6
60a48adfe091e410f4eaba34,doctor,19.6
60a48adfe091e410f4eaba34,occupational therapist,21.8
60a48adfe091e410f4eaba34,physician's assistant,25.4
60a48adfe091e410f4eaba34,laborer,30.8
60a48adfe091e410f4eaba34,auditor,52.4
60a48adfe091e410f4eaba34,auctioneer,57.3
60a48adfe091e410f4eaba34,real estate agent,64.9
60a48adfe091e410f4eaba34,leasing manager,71.4
60a48adfe091e410f4eaba34,office worker,75.6
60a48adfe091e410f4eaba34,veterinarian,95.7
60a48adfe091e410f4eaba34,transporter,107.0
60a48adfe091e410f4eaba34,rideshare worker,110.1
60a48adfe091e410f4eaba34,food delivery,116.7
65e862f844f1b7a803bb3c5a,doctor,5.7
65e862f844f1b7a803bb3c5a,accountants,6.6
65e862f844f1b7a803bb3c5a,chef,8.6
65e862f844f1b7a803bb3c5a,teacher,11.3
65e862f844f1b7a803bb3c5a,lecturer,12.0
65e862f844f1b7a803bb3c5a,dentist,13.7
65e862f844f1b7a803bb3c5a,architect,15.5
65e862f844f1b7a803bb3c5a,baker,17.1
65e862f844f1b7a803bb3c5a,butcher,18.3
65e862f844f1b7a803bb3c5a,electrician,18.4
65e862f844f1b7a803bb3c5a,farmer,22.9
65e862f844f1b7a803bb3c5a,bus driver,24.6
65e862f844f1b7a803bb3c5a,carpenter,25.5
65e862f844f1b7a803bb3c5a,astronomer,27.1
65e862f844f1b7a803bb3c5a,bricklayer,30.2
65e862f844f1b7a803bb3c5a,cleaner,32.3
65e862f844f1b7a803bb3c5a,factory worker,34.2
65e862f844f1b7a803bb3c5a,designer,35.2
65e862f844f1b7a803bb3c5a,engineer,37.9
65e862f844f1b7a803bb3c5a,fisherman,40.0
65e862f844f1b7a803bb3c5a,lawyer,40.7
65e862f844f1b7a803bb3c5a,actor,43.4
65e862f844f1b7a803bb3c5a,firefighter,45.2
65e862f844f1b7a803bb3c5a,nurse,46.3
65e862f844f1b7a803bb3c5a,teacher,49.0
65e862f844f1b7a803bb3c5a,scientist,51.1
65e862f844f1b7a803bb3c5a,trader,55.1
65e862f844f1b7a803bb3c5a,analyst,57.3
65e862f844f1b7a803bb3c5a,software engineer,59.4
65e862f844f1b7a803bb3c5a,software analyst,63.3
65e862f844f1b7a803bb3c5a,train conductor,69.6
65e862f844f1b7a803bb3c5a,american football player,72.5
65e862f844f1b7a803bb3c5a,basketball player,74.2
65e862f844f1b7a803bb3c5a,secretary,75.9
65e862f844f1b7a803bb3c5a,policeman,79.4
65e862f844f1b7a803bb3c5a,soldier,81.4
65e862f844f1b7a803bb3c5a,repairman,82.4
65e862f844f1b7a803bb3c5a,businessman,85.7
65e862f844f1b7a803bb3c5a,reporter,88.7
65e862f844f1b7a803bb3c5a,journalist,89.6
65e862f844f1b7a803bb3c5a,postman,91.4
65e862f844f1b7a803bb3c5a,photographer,93.1
65e862f844f1b7a803bb3c5a,pilots,94.7
65e862f844f1b7a803bb3c5a,construction worker,96.3
65e862f844f1b7a803bb3c5a,lifeguard,101.4
65e862f844f1b7a803bb3c5a,housekeeper,104.2
65e862f844f1b7a803bb3c5a,gardener,105.1
65e862f844f1b7a803bb3c5a,footballer,108.2
65e862f844f1b7a803bb3c5a,fire man,112.3
65e862f844f1b7a803bb3c5a,flight attendants,115.9
65d54b3b524fcafb543d1b23,nurse,2.1
65d54b3b524fcafb543d1b23,plumber,3.0
65d54b3b524fcafb543d1b23,surgeon,6.9
65d54b3b524fcafb543d1b23,doctor,7.9
65d54b3b524fcafb543d1b23,nurse's assistant,10.6
65d54b3b524fcafb543d1b23,assistant,11.7
65d54b3b524fcafb543d1b23,software developer,34.1
65d54b3b524fcafb543d1b23,security,42.7
65d54b3b524fcafb543d1b23,counselor,47.5
65d54b3b524fcafb543d1b23,office assistant,55.1
65d54b3b524fcafb543d1b23,receptionist,56.6
65d54b3b524fcafb543d1b23,massage therapist,61.2
65d54b3b524fcafb543d1b23,physical therapist,62.7
65d54b3b524fcafb543d1b23,occupational therapist,66.3
65d54b3b524fcafb543d1b23,nurse anesthetist,73.0
65d54b3b524fcafb543d1b23,anesthesia doctor,85.6
65d54b3b524fcafb543d1b23,foreman,98.2
65d54b3b524fcafb543d1b23,general contractor,100.2
65d54b3b524fcafb543d1b23,electrician,106.4
65d54b3b524fcafb543d1b23,welder,110.1
60d731567049e5132e3cc4d4,surgeon,4.1
60d731567049e5132e3cc4d4,pediatrician,5.3
60d731567049e5132e3cc4d4,lawyer,9.1
60d731567049e5132e3cc4d4,scientist,10.1
60d731567049e5132e3cc4d4,plumber,12.7
60d731567049e5132e3cc4d4,carpenter,14.2
60d731567049e5132e3cc4d4,electrician,16.1
60d731567049e5132e3cc4d4,botanist,18.3
60d731567049e5132e3cc4d4,gardner,20.2
60d731567049e5132e3cc4d4,construction worker,24.1
60d731567049e5132e3cc4d4,teacher,27.2
60d731567049e5132e3cc4d4,principal,27.9
60d731567049e5132e3cc4d4,nurse,30.9
60d731567049e5132e3cc4d4,accountant,33.0
60d731567049e5132e3cc4d4,business executive,39.8
60d731567049e5132e3cc4d4,financial planner,43.6
60d731567049e5132e3cc4d4,tax broker,49.0
60d731567049e5132e3cc4d4,insurance agent,50.3
60d731567049e5132e3cc4d4,police officer,53.2
60d731567049e5132e3cc4d4,firefighter,55.2
60d731567049e5132e3cc4d4,mechanic,59.2
60d731567049e5132e3cc4d4,window washer,61.6
60d731567049e5132e3cc4d4,artist,66.5
60d731567049e5132e3cc4d4,model,67.5
60d731567049e5132e3cc4d4,musician,69.1
60d731567049e5132e3cc4d4,actor,70.6
60d731567049e5132e3cc4d4,director,73.8
60d731567049e5132e3cc4d4,photographer,74.9
60d731567049e5132e3cc4d4,chauffeur,80.0
60d731567049e5132e3cc4d4,gymnast,83.4
60d731567049e5132e3cc4d4,athlete,86.4
60d731567049e5132e3cc4d4,ski instructor,91.2
60d731567049e5132e3cc4d4,tutor,95.3
60d731567049e5132e3cc4d4,professor,97.6
60d731567049e5132e3cc4d4,assistant,102.8
60d731567049e5132e3cc4d4,advertiser,106.3
60d731567049e5132e3cc4d4,talk show host,112.2
60d731567049e5132e3cc4d4,producer,116.7
65e1f75ab3efd22e847cfbf0,doctor,0.9
65e1f75ab3efd22e847cfbf0,lawyer,2.2
65e1f75ab3efd22e847cfbf0,construction person,4.4
65e1f75ab3efd22e847cfbf0,manager,6.3
65e1f75ab3efd22e847cfbf0,assistant,7.9
65e1f75ab3efd22e847cfbf0,nurse,10.6
65e1f75ab3efd22e847cfbf0,cashier,15.4
65e1f75ab3efd22e847cfbf0,retail manager,18.6
65e1f75ab3efd22e847cfbf0,receptionist,21.0
