Key_mic.keys,Key_mic.rt,participant,session,date,expName,psychopyVersion,OS,frameRate,study_id,Key_consent1.keys,Key_consent1.rt,Key_consent2.keys,Key_consent2.rt,Ky_consent3.keys,Ky_consent3.rt,Key_ins1.keys,Key_ins1.rt,Key_ins2.keys,Key_ins2.rt,Key_ins3.keys,Key_ins3.rt,Key_ins4.keys,Key_ins4.rt,Key_ins5.keys,Key_ins5.rt,Mic_catpractice.clip,Key_ins6.keys,Key_ins6.rt,Key_ins7.keys,Key_ins7.rt,Mic_cattestresgis.clip,Key_ins9.keys,Key_ins9.rt,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials.ran,items,Key_ins10.keys,Key_ins10.rt
space,2.9113,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,space,1.8808,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,space,0.4967,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,y,5.308,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,space,3.1963,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,space,5.802,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,space,9.2837,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,space,9.6281,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,space,3.557,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,recording_Mic_catpractice_ExperimentHandler_undefined,,,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,space,3.3896,,,,,,,,,,,,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,3.8237,recording_Mic_cattestresgis_trials_0,space,1.8704,0,0,0,4,1,FOODS,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,3.3972,recording_Mic_cattestresgis_trials_1,space,4.0364,0,1,1,6,1,FLOWERS,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,1.4095,recording_Mic_cattestresgis_trials_2,space,1.3284,0,2,2,2,1,NON-FOOD ITEMS FOUND IN SUPERMARKET,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,0.6762,recording_Mic_cattestresgis_trials_3,space,2.0859,0,3,3,11,1,ACCOMODATIONS,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,4.09,recording_Mic_cattestresgis_trials_4,space,1.7367,0,4,4,3,1,THINGS FOUND IN KITCHENS,,
,,65778c02cde55736bb830eca,65f5fb7b60d4d42d214cc7d1,2024-03-16_13h05.54.591,semantic_fluency_fullB,2023.1.2,Win32,58.82352941,65f3d2e8670f1e0d96344c7d,,,,,,,,,,,,,,,,,,,,space,1.9701,recording_Mic_cattestresgis_trials_5,space,2.0693,0,5,5,10,1,COUNTRIES,,
